id,prices.amountMax,prices.amountMin,prices.availability,prices.condition,prices.isSale,prices.merchant,prices.shipping,asins 1,asins 2,asins 3,asins 4,asins 5,brand,categories 1,categories 2,categories 3,categories 4,categories 5,categories 6,categories 7,categories 8,categories 9,categories 10,categories 11,categories 12,categories 13,categories 14,manufacturer,name,upc,weight
AVpfSFAYLJeJML436OWI,1399.95,1399.95,In Stock,New,FALSE,Bestbuy.com,,B001OTZ8DA,B0061MYR6Y,,,,Sennheiser,Audio,Screens,Headphones,Mobile,,,,,,,,,,,2 Years,Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black,6.15E+11,0.575 pounds
AVpfSFAYLJeJML436OWI,1499.95,1399.95,In Stock,New,TRUE,Alto Music,Value,B001OTZ8DA,B0061MYR6Y,,,,Sennheiser,Audio,Screens,Headphones,Mobile,,,,,,,,,,,2 Years,Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black,6.15E+11,0.575 pounds
AVpfSFAYLJeJML436OWI,1399.98,1399.98,In Stock,New,FALSE,Bestbuy.com,,B001OTZ8DA,B0061MYR6Y,,,,Sennheiser,Audio,Screens,Headphones,Mobile,,,,,,,,,,,2 Years,Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black,6.15E+11,0.575 pounds
AVpfSFAYLJeJML436OWI,1086.48,1086.48,In Stock,New,FALSE,AMI Ventures Inc,Value,B001OTZ8DA,B0061MYR6Y,,,,Sennheiser,Audio,Screens,Headphones,Mobile,,,,,,,,,,,2 Years,Sennheiser - HD 800 Over-the-Ear Headphones - Silver/Black,6.15E+11,0.575 pounds
AVpe6WsvLJeJML43yIEe,200.99,200.99,In Stock,New,FALSE,Walmart.com,Standard,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,118.17,118.17,In Stock,New,FALSE,Walmart.com,Standard,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,143.09,143.09,In Stock,New,FALSE,Walmart.com,Standard,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,187.79,187.79,In Stock,New,FALSE,Walmart.com,Standard,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,139.99,139.99,In Stock,New,FALSE,Bestbuy.com,,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,139.99,139.99,In Stock,New,FALSE,Walmart.com,Standard,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,139.2,139.2,In Stock,New,FALSE,pcRUSH - Walmart.com,,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpe6WsvLJeJML43yIEe,225,225,In Stock,New,FALSE,Circuit City - Walmart.com,,B00009WBYI,,,,,BIC America,Speakers,Audio,Stereo,,,,,,,,,,,,BIC America,"Bic America Rtr1530 15 Rtr Series 3-way Tower Speaker""",7.29E+11,60.0 lbs
AVpf1xKf1cnluZ0-sPxw,219,219,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B00KHRYRLY,,,,,SanDisk,Computers,Storage,Tablets,Accessories,Components,,,,,,,,,,,480GB Extreme Pro Solid State Drive,6.20E+11,4.8 ounces
AVpf1xKf1cnluZ0-sPxw,199,199,In Stock,New,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B00KHRYRLY,,,,,SanDisk,Computers,Storage,Tablets,Accessories,Components,,,,,,,,,,,480GB Extreme Pro Solid State Drive,6.20E+11,4.8 ounces
AVpf1xKf1cnluZ0-sPxw,209,209,In Stock,New,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B00KHRYRLY,,,,,SanDisk,Computers,Storage,Tablets,Accessories,Components,,,,,,,,,,,480GB Extreme Pro Solid State Drive,6.20E+11,4.8 ounces
AVpf1xKf1cnluZ0-sPxw,253.99,253.99,In Stock,New,FALSE,Bestbuy.com,,B00KHRYRLY,,,,,SanDisk,Computers,Storage,Tablets,Accessories,Components,,,,,,,,,,,480GB Extreme Pro Solid State Drive,6.20E+11,4.8 ounces
AVpf1xKf1cnluZ0-sPxw,219.99,219.99,In Stock,New,FALSE,Bestbuy.com,,B00KHRYRLY,,,,,SanDisk,Computers,Storage,Tablets,Accessories,Components,,,,,,,,,,,480GB Extreme Pro Solid State Drive,6.20E+11,4.8 ounces
AVphOTrFLJeJML43YULP,29.95,29.95,In Stock,New,FALSE,Onlinecarstereo_Store,Value,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,28.99,27.25,In Stock,New,TRUE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,28.99,25,In Stock,New,TRUE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,29,26.99,In Stock,New,TRUE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,26.99,26.99,In Stock,New,FALSE,Pro AV Dealer,Value,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,29.95,29.95,In Stock,New,FALSE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,29.16,25,In Stock,New,TRUE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,29,29,In Stock,New,FALSE,Walmart.com,Expedited,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVphOTrFLJeJML43YULP,19.99,19.99,In Stock,New,FALSE,Bestbuy.com,,B00I4D2YBI,,,,,Kicker,Car,Speakers,Audio,GPS,,,,,,,,,,,,"Kicker DSC44 4 D-Series 2-Way Car Speakers with 1/2"" Tweeters""",7.13E+11,2.8 pounds
AVpf1tHJLJeJML43ErjT,49.95,49.95,In Stock,New,FALSE,Generation Tech,Standard,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,61.99,61.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,86.99,86.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,95.99,95.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,99.99,99.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,79.99,79.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,81.31,81.31,In Stock,New,FALSE,AMI Ventures Inc,Value,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,65.99,65.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,119.99,119.99,In Stock,New,FALSE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf1tHJLJeJML43ErjT,79.99,79.99,In Stock,New,TRUE,Bestbuy.com,,B00O8MULHI,,,,,JBL,Car,Speakers,Audio,GPS,,,,,,,,,,,,"JBL - 6-1/2 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",50036322300,4.76 pounds
AVpf2f35ilAPnD_xjcBx,50.99,50.99,In Stock,New,TRUE,Bestbuy.com,,B01N05SJHF,,,,,Insignia™,Adapters & Cables,Laptops,Computers,Tablets,Accessories,,,,,,,,,,,"Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black",6.01E+11,0 pounds
AVpf2f35ilAPnD_xjcBx,59.99,59.99,In Stock,New,FALSE,Bestbuy.com,,B01N05SJHF,,,,,Insignia™,Adapters & Cables,Laptops,Computers,Tablets,Accessories,,,,,,,,,,,"Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black",6.01E+11,0 pounds
AVpf2f35ilAPnD_xjcBx,59.99,59.99,In Stock,New,FALSE,Bestbuy.com,,B01N05SJHF,,,,,Insignia™,Adapters & Cables,Laptops,Computers,Tablets,Accessories,,,,,,,,,,,"Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black",6.01E+11,0 pounds
AVpf2f35ilAPnD_xjcBx,44.99,44.99,In Stock,New,TRUE,Bestbuy.com,,B01N05SJHF,,,,,Insignia™,Adapters & Cables,Laptops,Computers,Tablets,Accessories,,,,,,,,,,,"Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black",6.01E+11,0 pounds
AV21LMg6GV-KLJ3amVZi,1999,1999,In Stock,New,FALSE,DealClock,Value,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1799,1799,More on the Way,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1999,1999,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,2099,2099,In Stock,New,FALSE,buydig,FREE,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1.5,1.5,In Stock,New,FALSE,Walmart.com,Expedited,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1999,1794.97,In Stock,New,TRUE,DealClock,Value,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1999.99,1999.99,In Stock,New,FALSE,Bestbuy.com,,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1964.99,1964.99,In Stock,New,FALSE,DealClock,Value,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1799.99,1799.99,In Stock,New,FALSE,Bestbuy.com,,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,2015.81,2015.81,In Stock,New,FALSE,Technology Galaxy,Value,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV21LMg6GV-KLJ3amVZi,1962.34,1962.34,In Stock,New,FALSE,DealClock,Value,B071P6KQZH,,,,,Optoma,Screens,Video,TV,Audio,Home Theater,,,,,,,,,,,Optoma - UHD60 4K DLP Projector with High Dynamic Range - White,7.96E+11,16 pounds
AV8wmcHmKZqtpbFMSQpD,49.95,49.95,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,63.95,63.95,In Stock,New,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,63,63,In Stock,New,FALSE,vcc113,USD 25.76,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,61.44,61.44,More on the Way,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,79.95,79.95,In Stock,New,FALSE,Bestbuy.com,,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,79.95,79.95,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,79.95,79.95,In Stock,New,FALSE,Bestbuy.com,,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,39.95,39.95,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,63.93,63.93,In Stock,New,FALSE,Product Source,Standard,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AV8wmcHmKZqtpbFMSQpD,89.95,79.95,Out Of Stock,New,TRUE,Cameta Camera,,B074WC9YKL,,,,,Joby,Accessories,Photo,Cameras,Tablets,,,,,,,,,,,,JOBY GorillaPod 3K Kit. Compact Tripod 3K Stand and Ballhead 3K for Compact Mirrorless Cameras or devices up to 3K (6.6lbs). Black/Charcoal.,8.17E+11,13.8 ounces
AVpf1bFpLJeJML43Emhv,36.32,36.32,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,19.99,19.99,In Stock,New,FALSE,Bestbuy.com,,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,37.95,37.95,In Stock,Used,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,35.23,35.23,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,43.6,43.6,In Stock,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,34.95,34.95,In Stock,Used,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVpf1bFpLJeJML43Emhv,39.22,39.22,In Stock,New,FALSE,TEKENVY - Walmart.com,,B006EB6L0M,,,,,Speck,Accessories,Laptops,Computers,Tablets,,,,,,,,,,,Speck,SeeThru Hard Shell Case for 13 MacBook Pro (Clear),8.49E+11,10.6 oz
AVwjfyCcnnc1JgDc5uVk,239,239,In Stock,New,FALSE,Newegg,FREE,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,239.99,239.99,In Stock,New,FALSE,BlueDealz,Value,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,179.99,179.99,In Stock,Used,FALSE,dieg5651_8xrznj2zi,,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,239.99,239.99,In Stock,New,FALSE,Bestbuy.com,,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,239.99,239.99,In Stock,New,FALSE,bluedealz-com,FREE,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,80,80,In Stock,Used,FALSE,edc-73,,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,224.99,224.99,In Stock,New,FALSE,jbcuttlefish,FREE,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVwjfyCcnnc1JgDc5uVk,239.99,239.99,In Stock,New,FALSE,Bestbuy.com,,B06XDGWKSB,,,,,Arris,Network,Adapters & Cables,Bluetooth,Router,Computers,Wi-Fi,Tablets,Accessories,Components,,,,,,"ARRIS Solutions, Inc.",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,6.13E+11,3.35 pounds
AVpe5V6WLJeJML43xv0Q,42.99,42.99,In Stock,New,FALSE,Wayfair - Walmart.com,,B002P9DFRY,,,,,DENAQ,Adapters & Cables,Laptops,Car,Computers,Batteries,Tablets,Accessories,,,,,,,,Denaq,DENAQ - AC Adapter for SONY PCG Series; PCG-XR1 PCG-XR7 PCG-XR9 PCG-Z505GAM PCG-Z505JEK PCG-Z505NR PCG-381L - Black,8.14E+11,1.5 pounds
AVpe5V6WLJeJML43xv0Q,23.99,23.99,In Stock,New,FALSE,Bestbuy.com,,B002P9DFRY,,,,,DENAQ,Adapters & Cables,Laptops,Car,Computers,Batteries,Tablets,Accessories,,,,,,,,Denaq,DENAQ - AC Adapter for SONY PCG Series; PCG-XR1 PCG-XR7 PCG-XR9 PCG-Z505GAM PCG-Z505JEK PCG-Z505NR PCG-381L - Black,8.14E+11,1.5 pounds
AVpe5V6WLJeJML43xv0Q,23.99,23.99,In Stock,New,FALSE,Bestbuy.com,,B002P9DFRY,,,,,DENAQ,Adapters & Cables,Laptops,Car,Computers,Batteries,Tablets,Accessories,,,,,,,,Denaq,DENAQ - AC Adapter for SONY PCG Series; PCG-XR1 PCG-XR7 PCG-XR9 PCG-Z505GAM PCG-Z505JEK PCG-Z505NR PCG-381L - Black,8.14E+11,1.5 pounds
AVpgHHF01cnluZ0-wo3k,399.99,399.99,In Stock,New,FALSE,Bestbuy.com,,B000TDEMLG,,,,,Definitive Technology,TV,Speakers,Audio,,,,,,,,,,,,,Definitive Technology - Mythos 2-way 175 W Speaker - Pack of 1 - Black,93207011993,14 pounds
AVpgHHF01cnluZ0-wo3k,399.99,399.99,In Stock,New,FALSE,Bestbuy.com,,B000TDEMLG,,,,,Definitive Technology,TV,Speakers,Audio,,,,,,,,,,,,,Definitive Technology - Mythos 2-way 175 W Speaker - Pack of 1 - Black,93207011993,14 pounds
AVpgHHF01cnluZ0-wo3k,399,399,Special Order,New,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,B000TDEMLG,,,,,Definitive Technology,TV,Speakers,Audio,,,,,,,,,,,,,Definitive Technology - Mythos 2-way 175 W Speaker - Pack of 1 - Black,93207011993,14 pounds
AVz7Rf5L-jtxr-f30IE4,535.99,535.99,In Stock,New,TRUE,Bestbuy.com,,B071FFFRXM,,,,,Sony,Video,TV,Audio,CD,Home Theater,,,,,,,,,,,Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e,27242903715,22 pounds
AVz7Rf5L-jtxr-f30IE4,598,598,In Stock,New,FALSE,buydig,FREE,B071FFFRXM,,,,,Sony,Video,TV,Audio,CD,Home Theater,,,,,,,,,,,Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e,27242903715,22 pounds
